Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
04/13/2024,AQS,150030010,1,7.9,ug/m3 LC,44,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/14/2024,AQS,150030010,1,5.3,ug/m3 LC,29,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/15/2024,AQS,150030010,1,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/16/2024,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/17/2024,AQS,150030010,1,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/18/2024,AQS,150030010,1,2.7,ug/m3 LC,15,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/19/2024,AQS,150030010,1,3.4,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/20/2024,AQS,150030010,1,4.2,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/21/2024,AQS,150030010,1,4.1,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/22/2024,AQS,150030010,1,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/23/2024,AQS,150030010,1,4.4,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/24/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/25/2024,AQS,150030010,1,6.3,ug/m3 LC,35,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/26/2024,AQS,150030010,1,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/27/2024,AQS,150030010,1,5.4,ug/m3 LC,30,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/28/2024,AQS,150030010,1,4.1,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/29/2024,AQS,150030010,1,5.3,ug/m3 LC,29,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
04/30/2024,AQS,150030010,1,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/01/2024,AQS,150030010,1,5.2,ug/m3 LC,29,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/02/2024,AQS,150030010,1,3.9,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/03/2024,AQS,150030010,1,6.8,ug/m3 LC,38,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/04/2024,AQS,150030010,1,5.7,ug/m3 LC,32,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/05/2024,AQS,150030010,1,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/06/2024,AQS,150030010,1,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/07/2024,AQS,150030010,1,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/08/2024,AQS,150030010,1,4.2,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/09/2024,AQS,150030010,1,3.1,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/10/2024,AQS,150030010,1,2.5,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/11/2024,AQS,150030010,1,2.4,ug/m3 LC,13,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/12/2024,AQS,150030010,1,2.7,ug/m3 LC,15,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/13/2024,AQS,150030010,1,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/14/2024,AQS,150030010,1,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/15/2024,AQS,150030010,1,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/16/2024,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/17/2024,AQS,150030010,1,5.7,ug/m3 LC,32,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/18/2024,AQS,150030010,1,4.9,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/19/2024,AQS,150030010,1,6.4,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/20/2024,AQS,150030010,1,6.3,ug/m3 LC,35,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/21/2024,AQS,150030010,1,5.1,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/22/2024,AQS,150030010,1,5.1,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/23/2024,AQS,150030010,1,6.4,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/24/2024,AQS,150030010,1,4.6,ug/m3 LC,26,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/25/2024,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/26/2024,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/27/2024,AQS,150030010,1,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/28/2024,AQS,150030010,1,5.1,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/29/2024,AQS,150030010,1,6.1,ug/m3 LC,34,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/30/2024,AQS,150030010,1,6,ug/m3 LC,33,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
05/31/2024,AQS,150030010,1,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/01/2024,AQS,150030010,1,5,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/02/2024,AQS,150030010,1,5.7,ug/m3 LC,32,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/03/2024,AQS,150030010,1,7.4,ug/m3 LC,41,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/04/2024,AQS,150030010,1,8.4,ug/m3 LC,47,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/05/2024,AQS,150030010,1,7.9,ug/m3 LC,44,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/06/2024,AQS,150030010,1,8.1,ug/m3 LC,45,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/07/2024,AQS,150030010,1,9,ug/m3 LC,50,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/08/2024,AQS,150030010,1,6.4,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/09/2024,AQS,150030010,1,6.4,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/10/2024,AQS,150030010,1,8.2,ug/m3 LC,46,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/11/2024,AQS,150030010,1,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/12/2024,AQS,150030010,1,2.5,ug/m3 LC,14,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/13/2024,AQS,150030010,1,4.9,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/14/2024,AQS,150030010,1,6,ug/m3 LC,33,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/15/2024,AQS,150030010,1,4.8,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/16/2024,AQS,150030010,1,4.4,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/17/2024,AQS,150030010,1,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/18/2024,AQS,150030010,1,4.5,ug/m3 LC,25,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/19/2024,AQS,150030010,1,6.4,ug/m3 LC,36,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/20/2024,AQS,150030010,1,4,ug/m3 LC,22,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/21/2024,AQS,150030010,1,3.1,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/22/2024,AQS,150030010,1,3.5,ug/m3 LC,19,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/23/2024,AQS,150030010,1,4.4,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/24/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/25/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/26/2024,AQS,150030010,1,2.3,ug/m3 LC,13,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/27/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/28/2024,AQS,150030010,1,3.1,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/29/2024,AQS,150030010,1,2.8,ug/m3 LC,16,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
06/30/2024,AQS,150030010,1,3.6,ug/m3 LC,20,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/01/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/02/2024,AQS,150030010,1,3.1,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/03/2024,AQS,150030010,1,3,ug/m3 LC,17,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/04/2024,AQS,150030010,1,4.2,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/05/2024,AQS,150030010,1,3.7,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/06/2024,AQS,150030010,1,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/07/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/08/2024,AQS,150030010,1,2.3,ug/m3 LC,13,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/09/2024,AQS,150030010,1,4.3,ug/m3 LC,24,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/10/2024,AQS,150030010,1,5.4,ug/m3 LC,30,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/11/2024,AQS,150030010,1,6.3,ug/m3 LC,35,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/16/2024,AQS,150030010,1,5.1,ug/m3 LC,28,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/17/2024,AQS,150030010,1,3.3,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/18/2024,AQS,150030010,1,3.2,ug/m3 LC,18,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/19/2024,AQS,150030010,1,2.7,ug/m3 LC,15,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/20/2024,AQS,150030010,1,4.1,ug/m3 LC,23,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/21/2024,AQS,150030010,1,5.7,ug/m3 LC,32,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/22/2024,AQS,150030010,1,4.8,ug/m3 LC,27,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/23/2024,AQS,150030010,1,3.8,ug/m3 LC,21,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/24/2024,AQS,150030010,1,6.3,ug/m3 LC,35,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
07/25/2024,AQS,150030010,1,5.5,ug/m3 LC,31,Kapolei,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
